alpha,beta,chain
-0.1787139,-0.006640332,chain_2
-0.18463056,-0.0074933334,chain_2
-0.17842339,-0.008488704,chain_2
-0.20915315,-0.004970153,chain_2
-0.20532331,-0.007236313,chain_2
-0.20606408,-0.0063611255,chain_2
-0.20879723,-0.0049479613,chain_2
-0.19257298,-0.00952324,chain_2
-0.19968875,-0.013219921,chain_2
-0.20084208,-0.0063962997,chain_2
-0.19824646,-0.007561798,chain_2
-0.2005831,-0.0044269646,chain_2
-0.20235004,-0.007909652,chain_2
-0.20380588,-0.012866786,chain_2
-0.20378655,-0.010847924,chain_2
-0.19866364,-0.0027336958,chain_2
-0.17908902,-0.011339475,chain_2
-0.1819488,-0.0040456904,chain_2
-0.17570613,-0.006468514,chain_2
-0.21317367,-0.009378032,chain_2
-0.20334901,-0.0067166076,chain_2
-0.18972744,-0.007815131,chain_2
-0.18428397,-0.0055672904,chain_2
-0.17585994,-0.0049173944,chain_2
-0.19792801,-0.012015362,chain_2
-0.20453443,-0.01350332,chain_2
-0.20389184,-0.012899203,chain_2
-0.19798915,-0.011261795,chain_2
-0.20392258,-0.007818387,chain_2
-0.20380548,-0.007775863,chain_2
-0.18716155,-0.009358734,chain_2
-0.18969409,-0.008047298,chain_2
-0.17550163,-0.008445134,chain_2
-0.20476352,-0.0070692208,chain_2
-0.19888736,-0.007852436,chain_2
-0.19004193,-0.005566593,chain_2
-0.19039367,-0.005703326,chain_2
-0.20982936,-0.007228843,chain_2
-0.21665339,-0.006313645,chain_2
-0.21951742,-0.006354246,chain_2
-0.1932583,-0.00856738,chain_2
-0.19624987,-0.0068614683,chain_2
-0.18424182,-0.0059905094,chain_2
-0.18564405,-0.008251738,chain_2
-0.19701809,-0.0073333774,chain_2
-0.1910411,-0.005305956,chain_2
-0.19154863,-0.008298183,chain_2
-0.18746653,-0.0060041663,chain_2
-0.188245,-0.00809097,chain_2
-0.20053872,-0.009548412,chain_2
-0.19741823,-0.011702736,chain_2
-0.19777443,-0.01253133,chain_2
-0.16816097,-0.00878321,chain_2
-0.19605456,-0.008164515,chain_2
-0.19450355,-0.0060225,chain_2
-0.19703564,-0.0061764005,chain_2
-0.21367973,-0.006076903,chain_2
-0.19178434,-0.01000314,chain_2
-0.18923917,-0.0103412215,chain_2
-0.20263492,-0.010311588,chain_2
-0.20250233,-0.012428831,chain_2
-0.20504776,-0.008839064,chain_2
-0.20299757,-0.0066622626,chain_2
-0.2064217,-0.006829994,chain_2
-0.20674185,-0.005787048,chain_2
-0.18605016,-0.00973037,chain_2
-0.19076046,-0.007860046,chain_2
-0.19107129,-0.006457365,chain_2
-0.19186223,-0.0077632666,chain_2
-0.19092132,-0.0041336655,chain_2
-0.19293682,-0.0072804354,chain_2
-0.19861679,-0.0037789561,chain_2
-0.19784908,-0.009841835,chain_2
-0.18168892,-0.0042526475,chain_2
-0.17891029,-0.010935584,chain_2
-0.17494433,-0.0032094277,chain_2
-0.17984115,-0.00875869,chain_2
-0.18383068,-0.0117682265,chain_2
-0.180295,-0.009598761,chain_2
-0.20251644,-0.0059261755,chain_2
-0.20335862,-0.0052521643,chain_2
-0.21722908,-0.00713701,chain_2
-0.21168688,-0.0086912485,chain_2
-0.20762588,-0.008946529,chain_2
-0.2028842,-0.0056018913,chain_2
-0.20062487,-0.010038177,chain_2
-0.20916416,-0.0043686144,chain_2
-0.21224746,-0.0057037836,chain_2
-0.20580009,-0.0072722975,chain_2
-0.19817124,-0.004410503,chain_2
-0.19732563,-0.006248342,chain_2
-0.19647178,-0.0071160053,chain_2
-0.18879572,-0.007416731,chain_2
-0.19369861,-0.007792062,chain_2
-0.19369861,-0.007792062,chain_2
-0.19726153,-0.011746949,chain_2
-0.19250661,-0.00569213,chain_2
-0.20914097,-0.0050256997,chain_2
-0.21011095,-0.008570937,chain_2
-0.21166514,-0.0067561287,chain_2
-0.20577021,-0.0055542192,chain_2
-0.21306495,-0.007637466,chain_2
-0.20891502,-0.005093284,chain_2
-0.20993525,-0.0050352244,chain_2
-0.2007321,-0.007610958,chain_2
-0.20045887,-0.006292304,chain_2
-0.22216536,-0.008468174,chain_2
-0.22216536,-0.008468174,chain_2
-0.19581841,-0.0042852196,chain_2
-0.181186,-0.0060772486,chain_2
-0.18472387,-0.008188592,chain_2
-0.19261433,-0.004424549,chain_2
-0.18394746,-0.013097394,chain_2
-0.19808874,-0.0084720235,chain_2
-0.18124208,-0.0056675253,chain_2
-0.21332914,-0.009221871,chain_2
-0.21327274,-0.010172412,chain_2
-0.20676364,-0.008838307,chain_2
-0.18272102,-0.010945485,chain_2
-0.19943602,-0.0050259233,chain_2
-0.19647115,-0.006303142,chain_2
-0.21389265,-0.005340532,chain_2
-0.16908053,-0.0074551995,chain_2
-0.16450205,-0.006974688,chain_2
-0.22889099,-0.004500884,chain_2
-0.22550197,-0.005409005,chain_2
-0.2203115,-0.005248097,chain_2
-0.22109848,-0.005306941,chain_2
-0.22210862,-0.004268056,chain_2
-0.22234815,-0.0056377845,chain_2
-0.18120067,-0.0062324153,chain_2
-0.18967348,-0.008250093,chain_2
-0.19693765,-0.008644906,chain_2
-0.18630554,-0.0067017954,chain_2
-0.19104238,-0.0041903118,chain_2
-0.18548867,-0.0057588695,chain_2
-0.18831939,-0.007632452,chain_2
-0.19679964,-0.005110372,chain_2
-0.19343081,-0.0051048873,chain_2
-0.1844481,-0.007789001,chain_2
-0.18043534,-0.006785753,chain_2
-0.18463446,-0.0061407955,chain_2
-0.19859973,-0.012263517,chain_2
-0.19317707,-0.0143178385,chain_2
-0.19690797,-0.0035969452,chain_2
-0.19714342,-0.004441257,chain_2
-0.19273943,-0.004416169,chain_2
-0.19324492,-0.0025107765,chain_2
-0.19248922,-0.004030944,chain_2
-0.18236654,-0.0078113023,chain_2
-0.18226673,-0.007913131,chain_2
-0.18252842,-0.008000067,chain_2
-0.17894389,-0.009434579,chain_2
-0.17996478,-0.009331453,chain_2
-0.18723217,-0.0062025012,chain_2
-0.18807524,-0.005954839,chain_2
-0.18946901,-0.005949578,chain_2
-0.19120486,-0.0059172404,chain_2
-0.21132268,-0.007651426,chain_2
-0.2060361,-0.0061419057,chain_2
-0.19650652,-0.0054553803,chain_2
-0.1916561,-0.0108419955,chain_2
-0.20423451,-0.008795919,chain_2
-0.1909087,-0.005861577,chain_2
-0.19241387,-0.00821831,chain_2
-0.20052107,-0.009404342,chain_2
-0.19117305,-0.011306816,chain_2
-0.18991023,-0.006074084,chain_2
-0.19126682,-0.0045202933,chain_2
-0.18848622,-0.0058080917,chain_2
-0.20393382,-0.0072366516,chain_2
-0.20623855,-0.0034727622,chain_2
-0.1965892,-0.00883731,chain_2
-0.19557486,-0.008523645,chain_2
-0.17779179,-0.0069261487,chain_2
-0.21526366,-0.005533704,chain_2
-0.21463913,-0.0033106762,chain_2
-0.21641122,-0.0037507615,chain_2
-0.21578752,-0.0079623815,chain_2
-0.21687455,-0.0078427475,chain_2
-0.21169493,-0.00782179,chain_2
-0.17677502,-0.0071793953,chain_2
-0.18672918,-0.007093393,chain_2
-0.20468651,-0.0076567843,chain_2
-0.21103631,-0.008363699,chain_2
-0.21273905,-0.007374699,chain_2
-0.2058764,-0.009287162,chain_2
-0.1994053,-0.004425256,chain_2
-0.18290068,-0.0059739985,chain_2
-0.19625106,-0.0068962104,chain_2
-0.21227257,-0.0058520506,chain_2
-0.19093548,-0.00847333,chain_2
-0.18809754,-0.0100026885,chain_2
-0.1982664,-0.007461812,chain_2
-0.19720052,-0.008977745,chain_2
-0.18865207,-0.00473909,chain_2
-0.18663733,-0.009300691,chain_2
-0.18438996,-0.006977017,chain_2
-0.1891371,-0.010072331,chain_2
-0.18967511,-0.009585298,chain_2
-0.20073478,-0.010362257,chain_2
-0.20807792,-0.013662465,chain_2
-0.19609174,-0.0027234124,chain_2
-0.19637913,-0.004581497,chain_2
-0.18425013,-0.010706207,chain_2
-0.18793459,-0.011319161,chain_2
-0.18762453,-0.009311114,chain_2
-0.19249952,-0.009497536,chain_2
-0.18643518,-0.012178972,chain_2
-0.1924118,-0.0070617693,chain_2
-0.19583403,-0.0081420485,chain_2
-0.1963753,-0.010206082,chain_2
-0.1834149,-0.009913465,chain_2
-0.18947433,-0.008008805,chain_2
-0.19311559,-0.010955761,chain_2
-0.19810672,-0.011071589,chain_2
-0.16228311,-0.0086630015,chain_2
-0.20505607,-0.0070316596,chain_2
-0.20546047,-0.0069953185,chain_2
-0.21486498,-0.0040283133,chain_2
-0.21532032,-0.0075290315,chain_2
-0.21660373,-0.0038676506,chain_2
-0.21228722,-0.009910916,chain_2
-0.20305462,-0.006407545,chain_2
-0.1889267,-0.006418489,chain_2
-0.19151753,-0.004654367,chain_2
-0.18644737,-0.008355551,chain_2
-0.19804466,-0.008186449,chain_2
-0.20318337,-0.0051113237,chain_2
-0.19240664,-0.006305242,chain_2
-0.18352431,-0.0080023445,chain_2
-0.19833262,-0.007952269,chain_2
-0.18937372,-0.008232676,chain_2
-0.19579317,-0.003542067,chain_2
-0.19984291,-0.008881592,chain_2
-0.19317493,-0.008984648,chain_2
-0.18570192,-0.0068086004,chain_2
-0.18823837,-0.007036948,chain_2
-0.20520346,-0.0083393315,chain_2
-0.2056844,-0.008734564,chain_2
-0.19764304,-0.0075575924,chain_2
-0.19085275,-0.0073103346,chain_2
-0.19748573,-0.0036291634,chain_2
-0.19796817,-0.006714898,chain_2
-0.1915383,-0.0062314114,chain_2
-0.1957417,-0.0040454185,chain_2
-0.20021154,-0.010412538,chain_2
-0.19894852,-0.008691924,chain_2
-0.20855515,-0.011098999,chain_2
-0.20074056,-0.0032222066,chain_2
-0.18998551,-0.010166716,chain_2
-0.18559107,-0.009890698,chain_2
-0.19378972,-0.009848053,chain_2
-0.1869586,-0.013184791,chain_2
-0.18258691,-0.01128132,chain_2
-0.1882741,-0.0038341105,chain_2
-0.17308763,-0.011984087,chain_2
-0.19795659,-0.005351177,chain_2
-0.19686945,-0.0084150005,chain_2
-0.19351359,-0.0063689174,chain_2
-0.19286971,-0.00440312,chain_2
-0.19674873,-0.005904612,chain_2
-0.19166313,-0.0066791386,chain_2
-0.19113708,-0.010935856,chain_2
-0.18708985,-0.009963561,chain_2
-0.19372462,-0.009623916,chain_2
-0.1794733,-0.009238557,chain_2
-0.17010579,-0.0058325576,chain_2
-0.17288555,-0.005036544,chain_2
-0.16923709,-0.007676997,chain_2
-0.16403571,-0.008635601,chain_2
-0.16346122,-0.0065297876,chain_2
-0.16252273,-0.005962669,chain_2
-0.17439489,-0.008793922,chain_2
-0.19720517,-0.0076788515,chain_2
-0.20930763,-0.007450128,chain_2
-0.20073599,-0.0061347475,chain_2
-0.20079736,-0.0066848784,chain_2
-0.18197784,-0.005208124,chain_2
-0.18263377,-0.0077764625,chain_2
-0.20224595,-0.0078059738,chain_2
-0.1870276,-0.0062488215,chain_2
-0.20518748,-0.0083099315,chain_2
-0.18679957,-0.0060033263,chain_2
-0.194878,-0.009090679,chain_2
-0.20379946,-0.007017077,chain_2
-0.18876657,-0.010583835,chain_2
-0.19167766,-0.01014292,chain_2
-0.19181933,-0.011027516,chain_2
-0.18993127,-0.011452619,chain_2
-0.18225774,-0.0046751043,chain_2
-0.1756204,-0.00927335,chain_2
-0.20947042,-0.004481774,chain_2
-0.20164123,-0.009611921,chain_2
-0.1954973,-0.011705111,chain_2
-0.19873956,-0.0031031887,chain_2
-0.19976956,-0.008234437,chain_2
-0.19615789,-0.008740722,chain_2
-0.17249191,-0.008168508,chain_2
-0.17285168,-0.008341486,chain_2
-0.17262535,-0.008434474,chain_2
-0.17801456,-0.007332923,chain_2
-0.19862005,-0.0050910176,chain_2
-0.1937782,-0.010773415,chain_2
-0.19107209,-0.009994511,chain_2
-0.18816559,-0.009472941,chain_2
-0.19731556,-0.004650881,chain_2
-0.19486514,-0.005784299,chain_2
-0.17828918,-0.010359973,chain_2
-0.18105288,-0.005052658,chain_2
-0.19847336,-0.008026794,chain_2
-0.19916917,-0.007302316,chain_2
-0.21175706,-0.0071101543,chain_2
-0.18861096,-0.0057727024,chain_2
-0.19066045,-0.0045777,chain_2
-0.18438204,-0.005931936,chain_2
-0.19180092,-0.008605132,chain_2
-0.17912549,-0.005729111,chain_2
-0.20173599,-0.006337966,chain_2
-0.19202742,-0.007541073,chain_2
-0.20796974,-0.0076569566,chain_2
-0.20949744,-0.007541479,chain_2
-0.18815058,-0.007954277,chain_2
-0.19504166,-0.009176785,chain_2
-0.19273521,-0.0042407257,chain_2
-0.19252613,-0.01019752,chain_2
-0.19713654,-0.009366552,chain_2
-0.20286469,-0.008808071,chain_2
-0.20760499,-0.0068483967,chain_2
-0.20666078,-0.0056366757,chain_2
-0.18899213,-0.008158871,chain_2
-0.18881276,-0.0069226352,chain_2
-0.1896719,-0.00629903,chain_2
-0.190028,-0.009296329,chain_2
-0.19702856,-0.0070372215,chain_2
-0.19550276,-0.004286529,chain_2
-0.18787536,-0.006671612,chain_2
-0.1879844,-0.0046709315,chain_2
-0.18657225,-0.0040548253,chain_2
-0.1922116,-0.0063030077,chain_2
-0.20019734,-0.0053095166,chain_2
-0.18290061,-0.00759874,chain_2
-0.18926565,-0.008573912,chain_2
-0.19023788,-0.009212197,chain_2
-0.18576355,-0.0051015234,chain_2
-0.1894845,-0.0056379354,chain_2
-0.18957551,-0.007121737,chain_2
-0.1970816,-0.008706928,chain_2
-0.1717263,-0.0048933877,chain_2
-0.1759669,-0.012187496,chain_2
-0.207898,-0.006746727,chain_2
-0.1737194,-0.009188746,chain_2
-0.17453936,-0.007956769,chain_2
-0.19508888,-0.0070682187,chain_2
-0.18969133,-0.0036386484,chain_2
-0.21127352,-0.0098955035,chain_2
-0.21393755,-0.011423527,chain_2
-0.21673843,-0.009123331,chain_2
-0.19863248,-0.0043429267,chain_2
-0.19162484,-0.0067880177,chain_2
-0.18712886,-0.0035909517,chain_2
-0.19721106,-0.011878588,chain_2
-0.19420874,-0.01149259,chain_2
-0.18841311,-0.010946705,chain_2
-0.18846235,-0.0062072347,chain_2
-0.1774697,-0.009388251,chain_2
-0.19691399,-0.0040218206,chain_2
-0.19884923,-0.0063849567,chain_2
-0.1953743,-0.0071516167,chain_2
-0.19433066,-0.00683799,chain_2
-0.18678904,-0.0070738844,chain_2
-0.18229294,-0.006997776,chain_2
-0.20187621,-0.007813334,chain_2
-0.2028388,-0.009193035,chain_2
-0.21191381,-0.006146678,chain_2
-0.2122489,-0.0062847887,chain_2
-0.17678647,-0.007580429,chain_2
-0.17559485,-0.007119505,chain_2
-0.20958176,-0.00809429,chain_2
-0.21043268,-0.0073882006,chain_2
-0.2140492,-0.006496372,chain_2
-0.22472036,-0.008377822,chain_2
-0.19018765,-0.0054073334,chain_2
-0.20723134,-0.011311105,chain_2
-0.2080441,-0.011585961,chain_2
-0.21152703,-0.011943204,chain_2
-0.17907116,-0.0052886447,chain_2
-0.21974002,-0.008827902,chain_2
-0.20174086,-0.0046540033,chain_2
-0.1893002,-0.0071715745,chain_2
-0.16810393,-0.0077434434,chain_2
-0.16878249,-0.0036137518,chain_2
-0.17736377,-0.011639493,chain_2
-0.18353981,-0.0078106956,chain_2
-0.20116982,-0.006699581,chain_2
-0.19769308,-0.0068412516,chain_2
-0.1989373,-0.005904868,chain_2
-0.19954653,-0.0074826665,chain_2
-0.19962177,-0.0075180214,chain_2
-0.19954501,-0.0035137949,chain_2
-0.20096482,-0.014288749,chain_2
-0.20355125,-0.015581242,chain_2
-0.20104946,-0.01669437,chain_2
-0.17570297,-0.005345433,chain_2
-0.17671597,-0.007918975,chain_2
-0.19816059,-0.00914215,chain_2
-0.1947799,-0.008038212,chain_2
-0.19762358,-0.006552432,chain_2
-0.21031627,-0.0072311875,chain_2
-0.2062312,-0.00759194,chain_2
-0.19710255,-0.007446796,chain_2
-0.19310433,-0.0092095835,chain_2
-0.19540663,-0.008731109,chain_2
-0.20633943,-0.00888977,chain_2
-0.20404457,-0.0043398608,chain_2
-0.20336856,-0.003959131,chain_2
-0.19643351,-0.005386093,chain_2
-0.17475194,-0.009487288,chain_2
-0.20473348,-0.0039982838,chain_2
-0.2080644,-0.010397558,chain_2
-0.2086478,-0.0035006613,chain_2
-0.22143668,-0.010184692,chain_2
-0.21382202,-0.0047347997,chain_2
-0.20268972,-0.0077036917,chain_2
-0.2004883,-0.010720082,chain_2
-0.184085,-0.0096947765,chain_2
-0.19624113,-0.0064970953,chain_2
-0.19027142,-0.0060372464,chain_2
-0.19900855,-0.0045577916,chain_2
-0.18359391,-0.009511486,chain_2
-0.1913387,-0.0055407747,chain_2
-0.20070009,-0.0052401116,chain_2
-0.1840702,-0.00755395,chain_2
-0.20260867,-0.0059890663,chain_2
-0.2044019,-0.005263393,chain_2
-0.20340616,-0.007101196,chain_2
-0.19884913,-0.008840744,chain_2
-0.20143089,-0.0070693884,chain_2
-0.19203195,-0.006313691,chain_2
-0.2113476,-0.008399718,chain_2
-0.20587568,-0.0062759113,chain_2
-0.20309052,-0.006903969,chain_2
-0.20320375,-0.007761746,chain_2
-0.18861702,-0.0072428877,chain_2
-0.1866923,-0.0080017485,chain_2
-0.17789485,-0.013546236,chain_2
-0.17313002,-0.013664467,chain_2
-0.1755742,-0.010550468,chain_2
-0.21301141,-0.0139883235,chain_2
-0.19096252,-0.0077526937,chain_2
-0.19122565,-0.0050414396,chain_2
-0.19452278,-0.00895397,chain_2
-0.2023013,-0.007975665,chain_2
-0.19583966,-0.0066802716,chain_2
-0.18517442,-0.0058378302,chain_2
-0.18323801,-0.005016409,chain_2
-0.18866634,-0.0057082856,chain_2
-0.192119,-0.005751637,chain_2
-0.18303423,-0.011245222,chain_2
-0.17890616,-0.0048148595,chain_2
-0.16861618,-0.010529559,chain_2
-0.18096031,-0.0060647284,chain_2
-0.17932801,-0.00793134,chain_2
-0.18551205,-0.009278313,chain_2
-0.19173867,-0.010916093,chain_2
-0.1866169,-0.0089119375,chain_2
-0.18230814,-0.0043733986,chain_2
-0.19015516,-0.008184557,chain_2
-0.17585544,-0.0060078404,chain_2
-0.19266383,-0.007185823,chain_2
-0.18725912,-0.00638167,chain_2
-0.18957275,-0.010208448,chain_2
-0.19179608,-0.0076087946,chain_2
-0.21527046,-0.008131993,chain_2
-0.18896438,-0.005043041,chain_2
-0.19945234,-0.0056204223,chain_2
-0.18945493,-0.00824335,chain_2
-0.1962023,-0.005906523,chain_2
-0.1977194,-0.008388611,chain_2
-0.19497567,-0.007739327,chain_2
-0.20981508,-0.0057551526,chain_2
-0.20794809,-0.005221856,chain_2
-0.20530784,-0.0055626924,chain_2
-0.19940364,-0.0046320055,chain_2
-0.1893083,-0.006649577,chain_2
-0.18203895,-0.007521962,chain_2
-0.2098875,-0.0052382145,chain_2
-0.21053,-0.00860739,chain_2
-0.20166078,-0.0062425686,chain_2
-0.19361952,-0.009098362,chain_2
-0.20531519,-0.0020202105,chain_2
-0.20959207,-0.011794028,chain_2
-0.19427526,-0.00864277,chain_2
-0.19537428,-0.008628754,chain_2
-0.20542096,-0.010091701,chain_2
-0.20584884,-0.010071608,chain_2
-0.18338704,-0.010344036,chain_2
-0.17548245,-0.0049223076,chain_2
-0.20584044,-0.0051340098,chain_2
-0.20695132,-0.0059869336,chain_2
-0.19353192,-0.008347409,chain_2
-0.19225432,-0.0058185235,chain_2
-0.18829386,-0.008196586,chain_2
-0.18953948,-0.0086788125,chain_2
-0.19345777,-0.007278594,chain_2
-0.17973197,-0.0074093794,chain_2
-0.17893864,-0.0077299457,chain_2
-0.17869467,-0.009180456,chain_2
-0.20199598,-0.0047620684,chain_2
-0.20496081,-0.008895089,chain_2
-0.2027792,-0.009134331,chain_2
-0.18475994,-0.0045196456,chain_2
-0.17244746,-0.00936732,chain_2
-0.17548548,-0.0051391996,chain_2
-0.2091012,-0.008066859,chain_2
-0.1762674,-0.009333667,chain_2
-0.17685498,-0.009052187,chain_2
-0.18088548,-0.0067435973,chain_2
-0.19577868,-0.0072398745,chain_2
-0.19631843,-0.0085621895,chain_2
-0.1838507,-0.009616956,chain_2
-0.18396698,-0.009847738,chain_2
-0.19336013,-0.008909364,chain_2
-0.18172026,-0.0062400303,chain_2
-0.18545534,-0.009156478,chain_2
-0.19469953,-0.012676867,chain_2
-0.20724049,-0.010486827,chain_2
-0.20175862,-0.006660329,chain_2
-0.18557324,-0.00921618,chain_2
-0.19123529,-0.009045112,chain_2
-0.18861161,-0.011119805,chain_2
-0.18369824,-0.010324827,chain_2
-0.17600097,-0.005072496,chain_2
-0.18467936,-0.0067030448,chain_2
-0.1924951,-0.007402888,chain_2
-0.1950507,-0.0062045855,chain_2
-0.19532238,-0.0066744266,chain_2
-0.19777046,-0.006791064,chain_2
-0.19157298,-0.0057690637,chain_2
-0.2039764,-0.007999564,chain_2
-0.17459993,-0.00494773,chain_2
-0.17593427,-0.015596304,chain_2
-0.17812997,-0.008866893,chain_2
-0.17333002,-0.007663266,chain_2
-0.18597847,-0.0060561965,chain_2
-0.18345504,-0.006224199,chain_2
-0.20159246,-0.0066007753,chain_2
-0.20138738,-0.006818115,chain_2
-0.19839707,-0.006217229,chain_2
-0.20544097,-0.007181705,chain_2
-0.2057457,-0.0066168546,chain_2
-0.19725418,-0.006194722,chain_2
-0.19441488,-0.007877841,chain_2
-0.19746211,-0.011786069,chain_2
-0.18709117,-0.015182557,chain_2
-0.17968981,-0.013185242,chain_2
-0.17920314,-0.013112346,chain_2
-0.18152575,-0.011468076,chain_2
-0.18731727,-0.008417677,chain_2
-0.19043782,-0.004101329,chain_2
-0.19004802,-0.0039998624,chain_2
-0.18881358,-0.006530145,chain_2
-0.19559325,-0.005653466,chain_2
-0.19368902,-0.007316914,chain_2
-0.1812828,-0.009448108,chain_2
-0.18682617,-0.009272848,chain_2
-0.191298,-0.0121222325,chain_2
-0.19327441,-0.010557394,chain_2
-0.20188214,-0.010801181,chain_2
-0.19168058,-0.009993875,chain_2
-0.18483484,-0.007364136,chain_2
-0.1826117,-0.0059422357,chain_2
-0.18443339,-0.009813615,chain_2
-0.19524975,-0.0052197985,chain_2
-0.19061145,-0.009494623,chain_2
-0.18246594,-0.008202888,chain_2
-0.18218902,-0.008844025,chain_2
-0.19835436,-0.0058208974,chain_2
-0.19868514,-0.0061471905,chain_2
-0.19698791,-0.0072450987,chain_2
-0.19875935,-0.008146526,chain_2
-0.18088092,-0.005684387,chain_2
-0.18000963,-0.0052660787,chain_2
-0.18025321,-0.009663185,chain_2
-0.18227519,-0.00929698,chain_2
-0.19154564,-0.0063399607,chain_2
-0.18768798,-0.006569543,chain_2
-0.19142818,-0.0036030922,chain_2
-0.19353858,-0.007707754,chain_2
-0.20760092,-0.0051135793,chain_2
-0.20689867,-0.0024098565,chain_2
-0.19453105,-0.01170318,chain_2
-0.2019196,-0.010983804,chain_2
-0.18583617,-0.0059116147,chain_2
-0.20594485,-0.005666864,chain_2
-0.20885962,-0.00557043,chain_2
-0.16135131,-0.009824883,chain_2
-0.2143374,-0.007741501,chain_2
-0.18488885,-0.0060440316,chain_2
-0.18545684,-0.008095063,chain_2
-0.19975516,-0.0076294425,chain_2
-0.21531846,-0.0058290847,chain_2
-0.19650896,-0.0070547704,chain_2
-0.19455875,-0.008442872,chain_2
-0.20335998,-0.0066925343,chain_2
-0.20653644,-0.003627394,chain_2
-0.20653644,-0.003627394,chain_2
-0.21402144,-0.010047387,chain_2
-0.20933048,-0.008694532,chain_2
-0.18880847,-0.011371777,chain_2
-0.20033333,-0.01058104,chain_2
-0.19946526,-0.010481469,chain_2
-0.2075572,-0.00546793,chain_2
-0.20765735,-0.004227468,chain_2
-0.18133226,-0.00928353,chain_2
-0.1987226,-0.008058758,chain_2
-0.19377455,-0.0051374915,chain_2
-0.18923138,-0.008158494,chain_2
-0.18807597,-0.007741539,chain_2
-0.19268274,-0.005096398,chain_2
-0.18817192,-0.0072348122,chain_2
-0.19938004,-0.0056404946,chain_2
-0.17625503,-0.01026225,chain_2
-0.17554054,-0.013660318,chain_2
-0.1769039,-0.0135531565,chain_2
-0.17805582,-0.0134797115,chain_2
-0.17679371,-0.013702726,chain_2
-0.17552266,-0.011464692,chain_2
-0.18645898,-0.0049657254,chain_2
-0.183246,-0.009676989,chain_2
-0.18502098,-0.008491863,chain_2
-0.19699319,-0.007059857,chain_2
-0.18710636,-0.006891248,chain_2
-0.19472839,-0.0039035487,chain_2
-0.18388164,-0.008105926,chain_2
-0.18462147,-0.005099617,chain_2
-0.18464035,-0.004340361,chain_2
-0.18395734,-0.0047760736,chain_2
-0.19459604,-0.009018396,chain_2
-0.1797908,-0.005318168,chain_2
-0.17615765,-0.0018862479,chain_2
-0.19724856,-0.016405622,chain_2
-0.20383522,-0.009341066,chain_2
-0.20105018,-0.0072106835,chain_2
-0.185929,-0.01351722,chain_2
-0.1793182,-0.013986061,chain_2
-0.1829701,-0.012497896,chain_2
-0.18129739,-0.014515706,chain_2
-0.18121682,-0.0030112108,chain_2
-0.19143015,-0.009253123,chain_2
-0.19195035,-0.0069556553,chain_2
-0.16756183,-0.0077752452,chain_2
-0.18875092,-0.008874311,chain_2
-0.19379793,-0.010327792,chain_2
-0.21912147,-0.010774709,chain_2
-0.21082142,-0.006844079,chain_2
-0.18388596,-0.0061917123,chain_2
-0.19531009,-0.0066453423,chain_2
-0.1971658,-0.0066744825,chain_2
-0.18638544,-0.008871776,chain_2
-0.1903722,-0.0055072824,chain_2
-0.21074429,-0.00908194,chain_2
-0.18748762,-0.007069334,chain_2
-0.1972602,-0.018228188,chain_2
-0.19770025,-0.0108885355,chain_2
-0.19568941,-0.0053813495,chain_2
-0.1848017,-0.008270594,chain_2
-0.1828614,-0.009269173,chain_2
-0.1872498,-0.007802351,chain_2
-0.1866872,-0.008855338,chain_2
-0.1866231,-0.005493423,chain_2
-0.1926467,-0.005355946,chain_2
-0.18263282,-0.009308357,chain_2
-0.18234462,-0.009419918,chain_2
-0.19493318,-0.011557288,chain_2
-0.19849281,-0.009559778,chain_2
-0.18822746,-0.007440849,chain_2
-0.19366692,-0.0046985615,chain_2
-0.1968183,-0.005386984,chain_2
-0.20264265,-0.005239594,chain_2
-0.2028897,-0.007079665,chain_2
-0.19556761,-0.005941286,chain_2
-0.18704885,-0.005040823,chain_2
-0.19158359,-0.007477783,chain_2
-0.19459605,-0.0071013384,chain_2
-0.1961239,-0.0056424374,chain_2
-0.20443863,-0.008018789,chain_2
-0.19818154,-0.004788754,chain_2
-0.17844795,-0.0115718385,chain_2
-0.17887163,-0.01115769,chain_2
-0.1888566,-0.01128066,chain_2
-0.19364859,-0.0069628377,chain_2
-0.19457667,-0.0051211347,chain_2
-0.18850558,-0.005950528,chain_2
-0.2005205,-0.008911025,chain_2
-0.2029952,-0.007824644,chain_2
-0.19795232,-0.008175117,chain_2
-0.18922172,-0.0058275983,chain_2
-0.19986528,-0.0051577506,chain_2
-0.1928662,-0.0058875224,chain_2
-0.19404916,-0.0053559733,chain_2
-0.18256992,-0.0078425,chain_2
-0.18407017,-0.0048567,chain_2
-0.18427251,-0.008355206,chain_2
-0.19389595,-0.012035873,chain_2
-0.1974904,-0.007464842,chain_2
-0.19436549,-0.0053595304,chain_2
-0.19789988,-0.005797852,chain_2
-0.19789988,-0.005797852,chain_2
-0.20011888,-0.006663997,chain_2
-0.19839476,-0.006202443,chain_2
-0.18368337,-0.0070724552,chain_2
-0.201732,-0.00957513,chain_2
-0.20774123,-0.009261374,chain_2
-0.21095426,-0.0041767983,chain_2
-0.21549211,-0.006221006,chain_2
-0.2057138,-0.006434415,chain_2
-0.19120112,-0.0064385547,chain_2
-0.20061225,-0.006560272,chain_2
-0.19977047,-0.012348678,chain_2
-0.19530576,-0.011782246,chain_2
-0.20305242,-0.00964059,chain_2
-0.1796185,-0.0056162784,chain_2
